transacao_id;produto_id;usuario_id;data_hora_transacao;quantidade;valor_unitario_pre_venda;valor_unitario_pos_venda;valor_total_pos_venda;valor_total_pre_venda;discount_value
14190408;72318;802783;2018/08/18 09:52;1;20,29;17,71;17,71;20,29;2,58
14190408;72533;802783;2018/08/18 09:52;1;25,89;20,23;20,23;25,89;5,66
14190408;72625;802783;2018/08/18 09:52;1;14,69;14,69;14,69;14,69;0,00
14190408;72626;802783;2018/08/18 09:52;1;20,99;20,99;20,99;20,99;0,00
14190408;91365;802783;2018/08/18 09:52;1;13,99;12,46;12,46;13,99;1,53
14190559;15638;805642;2018/08/18 10:01;1;0,60;0,60;0,60;0,60;0,00
14190559;17668;805642;2018/08/18 10:01;1;15,39;15,38;15,38;15,39;0,01
14190559;17816;805642;2018/08/18 10:01;1;11,66;11,66;11,66;11,66;0,00
14190559;17816;805642;2018/08/18 10:01;1;11,66;11,66;11,66;11,66;0,00
14190559;17816;805642;2018/08/18 10:01;1;14,00;11,66;11,66;14,00;2,34
14190559;25921;805642;2018/08/18 10:01;3;27,74;27,74;83,23;83,23;0,00
14190559;26794;805642;2018/08/18 10:01;1;1,99;1,77;1,77;1,99;0,22
14190559;29665;805642;2018/08/18 10:01;3;27,09;27,09;81,27;81,27;0,00
14190559;71158;805642;2018/08/18 10:01;1;50,09;50,09;50,09;50,09;0,00
14190857;15633;465497;2018/08/18 10:15;1;1,99;1,99;1,99;1,99;0,00
14190857;15638;465497;2018/08/18 10:15;1;0,60;0,60;0,60;0,60;0,00
14190857;17552;465497;2018/08/18 10:15;1;1,99;1,59;1,59;1,99;0,40
14190857;20823;465497;2018/08/18 10:15;1;1,99;1,57;1,57;1,99;0,42
14190857;23067;465497;2018/08/18 10:15;1;0,99;0,99;0,99;0,99;0,00
14190857;24198;465497;2018/08/18 10:15;1;1,99;1,99;1,99;1,99;0,00
14190857;28114;465497;2018/08/18 10:15;1;0,99;0,99;0,99;0,99;0,00
14190857;28847;465497;2018/08/18 10:15;1;0,99;0,99;0,99;0,99;0,00
14190857;29361;465497;2018/08/18 10:15;1;1,99;1,99;1,99;1,99;0,00
14190857;29684;465497;2018/08/18 10:15;1;1,99;1,99;1,99;1,99;0,00
14190939;15429;323152;2018/08/18 10:19;1;16,09;16,09;16,09;16,09;0,00
14190939;16453;323152;2018/08/18 10:19;1;19,83;19,83;19,83;19,83;0,00
14190939;16453;323152;2018/08/18 10:19;1;19,83;19,83;19,83;19,83;0,00
14190939;16453;323152;2018/08/18 10:19;1;27,20;19,83;19,83;27,20;7,37
14190939;21186;323152;2018/08/18 10:19;1;34,99;34,51;34,51;34,99;0,48
14190939;27490;323152;2018/08/18 10:19;1;13,12;13,12;13,12;13,12;0,00
14190939;29756;323152;2018/08/18 10:19;1;25,19;22,15;22,15;25,19;3,04
14190939;29793;323152;2018/08/18 10:19;5;13,33;13,33;66,67;66,67;0,00
14190939;29839;323152;2018/08/18 10:19;1;13,68;13,68;13,68;13,68;0,00
14190939;71963;323152;2018/08/18 10:19;1;25,19;23,92;23,92;25,19;1,27
14190939;73156;323152;2018/08/18 10:19;1;31,49;31,49;31,49;31,49;0,00
14190939;91366;323152;2018/08/18 10:19;1;13,99;12,59;12,59;13,99;1,40
14190939;91367;323152;2018/08/18 10:19;1;13,99;12,60;12,60;13,99;1,39
14190939;91430;323152;2018/08/18 10:19;1;15,39;15,33;15,33;15,39;0,06
14191078;25921;803066;2018/08/18 10:25;1;27,99;27,74;27,74;27,99;0,25
14191078;26943;803066;2018/08/18 10:25;1;69,99;69,63;69,63;69,99;0,36
14191078;29665;803066;2018/08/18 10:25;1;27,99;27,09;27,09;27,99;0,90
14191078;29721;803066;2018/08/18 10:25;1;48,99;48,99;48,99;48,99;0,00
14191078;91366;803066;2018/08/18 10:25;1;13,99;12,59;12,59;13,99;1,40
14191078;91421;803066;2018/08/18 10:25;1;13,99;12,56;12,56;13,99;1,43
14191241;18939;801724;2018/08/18 10:33;1;18,15;18,15;18,15;18,15;0,00
14191241;22641;801724;2018/08/18 10:33;1;34,99;30,98;30,98;34,99;4,01
14191241;29212;801724;2018/08/18 10:33;1;13,99;13,38;13,38;13,99;0,61
14191241;29692;801724;2018/08/18 10:33;1;48,99;39,49;39,49;48,99;9,50
14191241;72015;801724;2018/08/18 10:33;1;30,79;30,79;30,79;30,79;0,00
14191241;72312;801724;2018/08/18 10:33;1;28,69;28,66;28,66;28,69;0,03
14191241;72479;801724;2018/08/18 10:33;1;34,29;33,38;33,38;34,29;0,91
14191241;73893;801724;2018/08/18 10:33;1;17,49;16,76;16,76;17,49;0,73
14191241;91366;801724;2018/08/18 10:33;1;13,99;12,59;12,59;13,99;1,40
14191370;22642;834966;2018/08/18 10:38;3;34,99;30,71;92,14;104,97;12,83
14191370;26388;834966;2018/08/18 10:38;1;18,41;18,41;18,41;18,41;0,00
14191370;26391;834966;2018/08/18 10:38;1;18,19;18,19;18,19;18,19;0,00
14191370;26767;834966;2018/08/18 10:38;1;33,59;30,20;30,20;33,59;3,39
14191370;29319;834966;2018/08/18 10:38;1;27,50;27,50;27,50;27,50;0,00
14191370;70076;834966;2018/08/18 10:38;1;13,99;13,16;13,16;13,99;0,83
14191370;70136;834966;2018/08/18 10:38;1;12,99;12,99;12,99;12,99;0,00
14191370;71961;834966;2018/08/18 10:38;1;25,19;23,79;23,79;25,19;1,40
14191370;72329;834966;2018/08/18 10:38;1;26,59;26,59;26,59;26,59;0,00
14191370;72424;834966;2018/08/18 10:38;1;16,79;16,00;16,00;16,79;0,79
14191370;72427;834966;2018/08/18 10:38;1;33,59;33,21;33,21;33,59;0,38
14191370;72482;834966;2018/08/18 10:38;1;97,93;97,93;97,93;97,93;0,00
14191370;72500;834966;2018/08/18 10:38;1;11,46;11,46;11,46;11,46;0,00
14191370;91364;834966;2018/08/18 10:38;2;13,99;12,50;25,00;27,98;2,98
14191370;91366;834966;2018/08/18 10:38;1;13,99;12,59;12,59;13,99;1,40
14191370;91367;834966;2018/08/18 10:38;1;13,99;12,60;12,60;13,99;1,39
14191637;17633;834967;2018/08/18 10:50;1;17,48;17,48;17,48;17,48;0,00
14191637;17838;834967;2018/08/18 10:50;1;11,66;11,66;11,66;11,66;0,00
14191637;17838;834967;2018/08/18 10:50;1;17,14;11,66;11,66;17,14;5,48
14191637;17838;834967;2018/08/18 10:50;1;17,49;11,66;11,66;17,49;5,83
14191637;22494;834967;2018/08/18 10:50;1;19,59;14,54;14,54;19,59;5,05
14191637;29756;834967;2018/08/18 10:50;1;25,19;22,15;22,15;25,19;3,04
14191637;91366;834967;2018/08/18 10:50;1;13,99;12,59;12,59;13,99;1,40
14191723;15443;187671;2018/08/18 10:54;1;13,99;11,83;11,83;13,99;2,16
14191723;16558;187671;2018/08/18 10:54;1;11,89;11,42;11,42;11,89;0,47
14191723;70716;187671;2018/08/18 10:54;1;111,93;93,97;93,97;111,93;17,96
14191723;71158;187671;2018/08/18 10:54;1;50,09;50,09;50,09;50,09;0,00
14191723;71887;187671;2018/08/18 10:54;1;22,39;22,39;22,39;22,39;0,00
14191723;72262;187671;2018/08/18 10:54;1;11,89;11,22;11,22;11,89;0,67
14191723;72500;187671;2018/08/18 10:54;1;11,46;11,46;11,46;11,46;0,00
14191723;91072;187671;2018/08/18 10:54;1;111,93;88,35;88,35;111,93;23,58
14191858;15432;802824;2018/08/18 11:00;1;13,99;11,85;11,85;13,99;2,14
14191858;19091;802824;2018/08/18 11:00;1;32,19;32,19;32,19;32,19;0,00
14191858;25921;802824;2018/08/18 11:00;1;27,99;27,74;27,74;27,99;0,25
14191858;26870;802824;2018/08/18 11:00;1;10,84;10,84;10,84;10,84;0,00
14191858;27287;802824;2018/08/18 11:00;2;25,89;20,87;41,74;51,78;10,04
14191858;70380;802824;2018/08/18 11:00;1;49,97;49,97;49,97;49,97;0,00
14191858;70700;802824;2018/08/18 11:00;2;23,09;22,48;44,96;46,18;1,22
14191858;71327;802824;2018/08/18 11:00;1;48,99;44,46;44,46;48,99;4,53
14191858;71445;802824;2018/08/18 11:00;2;14,95;14,95;29,91;29,91;0,00
14191858;71963;802824;2018/08/18 11:00;1;25,19;23,92;23,92;25,19;1,27
14191858;72209;802824;2018/08/18 11:00;1;25,19;24,54;24,54;25,19;0,65
14191858;72319;802824;2018/08/18 11:00;2;45,49;44,29;88,58;90,98;2,40
14191858;91432;802824;2018/08/18 11:00;1;15,39;15,39;15,39;15,39;0,00
14192009;17838;834993;2018/08/18 11:07;1;11,66;11,66;11,66;11,66;0,00
14192009;17838;834993;2018/08/18 11:07;1;17,14;11,66;11,66;17,14;5,48
14192009;17838;834993;2018/08/18 11:07;1;17,49;11,66;11,66;17,49;5,83
14192009;18937;834993;2018/08/18 11:07;1;33,59;33,59;33,59;33,59;0,00
14192009;29794;834993;2018/08/18 11:07;1;15,39;15,30;15,30;15,39;0,09
14192009;72479;834993;2018/08/18 11:07;1;34,29;33,38;33,38;34,29;0,91
14192009;91014;834993;2018/08/18 11:07;1;15,39;15,39;15,39;15,39;0,00
14192009;91431;834993;2018/08/18 11:07;1;15,39;15,39;15,39;15,39;0,00
14192154;24019;820090;2018/08/18 11:12;1;62,93;59,23;59,23;62,93;3,70
14192154;27287;820090;2018/08/18 11:12;1;25,89;20,87;20,87;25,89;5,02
14192154;42255;820090;2018/08/18 11:12;1;20,99;20,99;20,99;20,99;0,00
14192154;70136;820090;2018/08/18 11:12;1;12,99;12,99;12,99;12,99;0,00
14192154;70946;820090;2018/08/18 11:12;1;25,19;22,91;22,91;25,19;2,28
14192256;16234;829488;2018/08/18 11:16;1;11,89;11,43;11,43;11,89;0,46
14192256;16453;829488;2018/08/18 11:16;1;19,83;19,83;19,83;19,83;0,00
14192256;16453;829488;2018/08/18 11:16;1;19,83;19,83;19,83;19,83;0,00
14192256;16453;829488;2018/08/18 11:16;1;27,20;19,83;19,83;27,20;7,37
14192256;20753;829488;2018/08/18 11:16;1;69,93;63,00;63,00;69,93;6,93
14192256;22495;829488;2018/08/18 11:16;2;18,19;16,34;32,67;36,38;3,71
14192256;26515;829488;2018/08/18 11:16;1;18,73;18,73;18,73;18,73;0,00
14192256;27287;829488;2018/08/18 11:16;1;25,89;20,87;20,87;25,89;5,02
14192256;70989;829488;2018/08/18 11:16;1;25,19;22,74;22,74;25,19;2,45
14192256;91368;829488;2018/08/18 11:16;1;13,99;12,43;12,43;13,99;1,56
14192589;20751;735210;2018/08/18 11:30;1;37,74;37,74;37,74;37,74;0,00
14192589;24696;735210;2018/08/18 11:30;3;9,35;9,35;28,05;28,05;0,00
14192589;24850;735210;2018/08/18 11:30;2;64,98;64,98;129,96;129,96;0,00
14192589;91366;735210;2018/08/18 11:30;2;13,99;12,59;25,18;27,98;2,80
14192589;91421;735210;2018/08/18 11:30;1;13,99;12,56;12,56;13,99;1,43
14192747;27530;419199;2018/08/18 11:35;1;24,49;21,20;21,20;24,49;3,29
14192747;70380;419199;2018/08/18 11:35;1;49,97;49,97;49,97;49,97;0,00
14192806;70698;835022;2018/08/18 11:38;2;17,52;17,52;35,04;35,04;0,00
14192806;70700;835022;2018/08/18 11:38;1;23,09;22,48;22,48;23,09;0,61
14192806;72210;835022;2018/08/18 11:38;2;16,11;16,11;32,22;32,22;0,00
14192806;74216;835022;2018/08/18 11:38;1;25,19;20,99;20,99;25,19;4,20
14192938;25921;803738;2018/08/18 11:43;2;27,74;27,74;55,48;55,48;0,00
14192938;29665;803738;2018/08/18 11:43;2;27,09;27,09;54,18;54,18;0,00
14193157;16453;810207;2018/08/18 11:51;1;19,83;19,83;19,83;19,83;0,00
14193157;16453;810207;2018/08/18 11:51;1;19,83;19,83;19,83;19,83;0,00
14193157;16453;810207;2018/08/18 11:51;1;27,20;19,83;19,83;27,20;7,37
14193157;18845;810207;2018/08/18 11:51;3;14,99;14,99;44,97;44,97;0,00
14193157;22376;810207;2018/08/18 11:51;1;15,39;15,39;15,39;15,39;0,00
14193157;22597;810207;2018/08/18 11:51;1;11,18;11,18;11,18;11,18;0,00
14193157;23420;810207;2018/08/18 11:51;1;27,99;27,99;27,99;27,99;0,00
14193157;23422;810207;2018/08/18 11:51;1;27,99;27,99;27,99;27,99;0,00
14193157;26787;810207;2018/08/18 11:51;1;48,99;39,51;39,51;48,99;9,48
14193157;27490;810207;2018/08/18 11:51;1;13,12;13,12;13,12;13,12;0,00
14193157;29577;810207;2018/08/18 11:51;1;15,09;15,09;15,09;15,09;0,00
14193157;29665;810207;2018/08/18 11:51;1;27,99;27,09;27,09;27,99;0,90
14193157;29692;810207;2018/08/18 11:51;3;48,99;39,49;118,46;146,97;28,51
14193157;29791;810207;2018/08/18 11:51;1;27,99;21,67;21,67;27,99;6,32
14193157;29795;810207;2018/08/18 11:51;1;15,39;15,39;15,39;15,39;0,00
14193157;29796;810207;2018/08/18 11:51;1;26,80;26,80;26,80;26,80;0,00
14193157;70463;810207;2018/08/18 11:51;1;18,40;18,40;18,40;18,40;0,00
14193157;70768;810207;2018/08/18 11:51;1;16,09;16,09;16,09;16,09;0,00
14193157;70770;810207;2018/08/18 11:51;2;16,09;16,09;32,18;32,18;0,00
14193157;71444;810207;2018/08/18 11:51;1;14,35;14,35;14,35;14,35;0,00
14193157;71547;810207;2018/08/18 11:51;1;27,99;20,99;20,99;27,99;7,00
14193157;72500;810207;2018/08/18 11:51;1;11,46;11,46;11,46;11,46;0,00
14193157;72932;810207;2018/08/18 11:51;1;62,93;62,70;62,70;62,93;0,23
14193157;91364;810207;2018/08/18 11:51;1;13,99;12,50;12,50;13,99;1,49
14193352;16489;826376;2018/08/18 11:59;1;11,89;11,32;11,32;11,89;0,57
14193352;17647;826376;2018/08/18 11:59;1;15,39;15,39;15,39;15,39;0,00
14193352;26385;826376;2018/08/18 11:59;1;21,52;21,52;21,52;21,52;0,00
14193352;26922;826376;2018/08/18 11:59;1;53,83;53,83;53,83;53,83;0,00
14193352;27492;826376;2018/08/18 11:59;2;15,39;15,39;30,78;30,78;0,00
14193352;29671;826376;2018/08/18 11:59;2;31,49;31,49;62,98;62,98;0,00
14193352;73587;826376;2018/08/18 11:59;1;18,95;18,95;18,95;18,95;0,00
14193352;73588;826376;2018/08/18 11:59;1;17,55;17,55;17,55;17,55;0,00
14193352;91430;826376;2018/08/18 11:59;1;15,39;15,33;15,33;15,39;0,06
14193471;19086;762955;2018/08/18 12:04;1;22,39;22,39;22,39;22,39;0,00
14193572;22642;789301;2018/08/18 12:09;1;34,99;30,71;30,71;34,99;4,28
14193572;22643;789301;2018/08/18 12:09;1;34,99;31,70;31,70;34,99;3,29
14193572;23932;789301;2018/08/18 12:09;1;27,99;27,48;27,48;27,99;0,51
14193572;24047;789301;2018/08/18 12:09;1;15,98;15,98;15,98;15,98;0,00
14193572;25911;789301;2018/08/18 12:09;1;13,99;12,17;12,17;13,99;1,82
14193572;26884;789301;2018/08/18 12:09;1;17,52;17,52;17,52;17,52;0,00
14193572;26885;789301;2018/08/18 12:09;1;18,91;18,91;18,91;18,91;0,00
14193572;27108;789301;2018/08/18 12:09;1;27,99;27,99;27,99;27,99;0,00
14193572;29212;789301;2018/08/18 12:09;1;13,99;13,38;13,38;13,99;0,61
14193572;29665;789301;2018/08/18 12:09;2;27,09;27,09;54,18;54,18;0,00
14193572;71953;789301;2018/08/18 12:09;1;32,89;30,98;30,98;32,89;1,91
14193572;72386;789301;2018/08/18 12:09;1;9,09;9,09;9,09;9,09;0,00
14193572;91366;789301;2018/08/18 12:09;2;13,99;12,59;25,18;27,98;2,80
14193714;18921;801724;2018/08/18 12:15;1;14,99;14,99;14,99;14,99;0,00
14193714;24305;801724;2018/08/18 12:15;1;35,69;35,69;35,69;35,69;0,00
14193714;26385;801724;2018/08/18 12:15;1;21,52;21,52;21,52;21,52;0,00
14193714;70468;801724;2018/08/18 12:15;1;11,19;10,91;10,91;11,19;0,28
14193714;72318;801724;2018/08/18 12:15;1;20,29;17,71;17,71;20,29;2,58
14193714;72568;801724;2018/08/18 12:15;1;18,89;18,89;18,89;18,89;0,00
14193714;73272;801724;2018/08/18 12:15;1;48,99;48,91;48,91;48,99;0,08
14193837;24695;827762;2018/08/18 12:19;1;19,59;19,59;19,59;19,59;0,00
14193837;26384;827762;2018/08/18 12:19;1;21,87;21,87;21,87;21,87;0,00
14193837;26855;827762;2018/08/18 12:19;1;25,19;25,19;25,19;25,19;0,00
14193837;27240;827762;2018/08/18 12:19;1;19,38;19,38;19,38;19,38;0,00
14193837;29210;827762;2018/08/18 12:19;1;32,89;30,75;30,75;32,89;2,14
14193837;70946;827762;2018/08/18 12:19;1;25,19;22,91;22,91;25,19;2,28
14193837;71271;827762;2018/08/18 12:19;1;28,69;28,01;28,01;28,69;0,68
14193837;72427;827762;2018/08/18 12:19;1;33,59;33,21;33,21;33,59;0,38
14193837;73588;827762;2018/08/18 12:19;1;17,55;17,55;17,55;17,55;0,00
14193940;19103;835032;2018/08/18 12:24;1;16,13;16,13;16,13;16,13;0,00
14193940;22642;835032;2018/08/18 12:24;1;34,99;30,71;30,71;34,99;4,28
14193940;26919;835032;2018/08/18 12:24;1;16,21;16,21;16,21;16,21;0,00
14193940;70979;835032;2018/08/18 12:24;1;13,29;13,29;13,29;13,29;0,00
14193940;72318;835032;2018/08/18 12:24;1;20,29;17,71;17,71;20,29;2,58
14193940;73157;835032;2018/08/18 12:24;1;34,99;34,99;34,99;34,99;0,00
14194032;29665;831014;2018/08/18 12:28;2;27,09;27,09;54,18;54,18;0,00
14194032;29833;831014;2018/08/18 12:28;1;23,82;23,82;23,82;23,82;0,00
14194032;70469;831014;2018/08/18 12:28;1;11,19;11,19;11,19;11,19;0,00
14194032;72318;831014;2018/08/18 12:28;1;20,29;17,71;17,71;20,29;2,58
14194032;72319;831014;2018/08/18 12:28;1;45,49;44,29;44,29;45,49;1,20
14194032;72388;831014;2018/08/18 12:28;1;31,49;31,49;31,49;31,49;0,00
14194176;18843;827792;2018/08/18 12:34;1;22,76;22,76;22,76;22,76;0,00
14194176;22642;827792;2018/08/18 12:34;1;34,99;30,71;30,71;34,99;4,28
14194176;25921;827792;2018/08/18 12:34;1;27,99;27,74;27,74;27,99;0,25
14194176;27490;827792;2018/08/18 12:34;1;13,12;13,12;13,12;13,12;0,00
14194176;29839;827792;2018/08/18 12:34;2;13,68;13,68;27,36;27,36;0,00
14194176;91364;827792;2018/08/18 12:34;1;13,99;12,50;12,50;13,99;1,49
14194176;91366;827792;2018/08/18 12:34;1;13,99;12,59;12,59;13,99;1,40
14194176;91421;827792;2018/08/18 12:34;1;13,99;12,56;12,56;13,99;1,43
14194242;17844;494862;2018/08/18 12:38;1;27,99;18,66;18,66;27,99;9,33
14194242;24047;494862;2018/08/18 12:38;2;15,98;15,98;31,96;31,96;0,00
14194242;24060;494862;2018/08/18 12:38;1;16,09;11,32;11,32;16,09;4,77
14194242;70468;494862;2018/08/18 12:38;5;11,19;10,91;54,56;55,95;1,39
14194242;70469;494862;2018/08/18 12:38;5;11,19;11,19;55,95;55,95;0,00
14194242;70605;494862;2018/08/18 12:38;1;17,49;17,49;17,49;17,49;0,00
14194242;70698;494862;2018/08/18 12:38;1;17,52;17,52;17,52;17,52;0,00
14194242;70711;494862;2018/08/18 12:38;1;32,19;31,37;31,37;32,19;0,82
14194242;72210;494862;2018/08/18 12:38;1;16,11;16,11;16,11;16,11;0,00
14194242;72385;494862;2018/08/18 12:38;1;17,49;17,49;17,49;17,49;0,00
14194242;72493;494862;2018/08/18 12:38;2;14,78;14,78;29,56;29,56;0,00
14194242;73371;494862;2018/08/18 12:38;2;11,89;10,94;21,88;23,78;1,90
14194389;26787;434405;2018/08/18 12:45;1;48,99;39,51;39,51;48,99;9,48
14194389;27079;434405;2018/08/18 12:45;1;41,99;34,89;34,89;41,99;7,10
14194389;72533;434405;2018/08/18 12:45;1;25,89;20,23;20,23;25,89;5,66
14194469;14175;835072;2018/08/18 12:49;1;111,93;105,28;105,28;111,93;6,65
14194469;24047;835072;2018/08/18 12:49;1;15,98;15,98;15,98;15,98;0,00
14194469;29494;835072;2018/08/18 12:49;1;34,99;33,33;33,33;34,99;1,66
14194469;29721;835072;2018/08/18 12:49;1;48,99;48,99;48,99;48,99;0,00
14194469;29753;835072;2018/08/18 12:49;1;41,99;37,86;37,86;41,99;4,13
14194469;29756;835072;2018/08/18 12:49;1;25,19;22,15;22,15;25,19;3,04
14194469;29757;835072;2018/08/18 12:49;1;25,19;22,41;22,41;25,19;2,78
14194469;29822;835072;2018/08/18 12:49;1;19,59;19,59;19,59;19,59;0,00
14194469;42146;835072;2018/08/18 12:49;1;32,89;32,89;32,89;32,89;0,00
14194469;70946;835072;2018/08/18 12:49;1;25,19;22,91;22,91;25,19;2,28
14194469;71388;835072;2018/08/18 12:49;1;43,39;39,81;39,81;43,39;3,58
14194469;71986;835072;2018/08/18 12:49;1;87,49;81,96;81,96;87,49;5,53
14194469;72095;835072;2018/08/18 12:49;1;48,99;48,99;48,99;48,99;0,00
14194469;72280;835072;2018/08/18 12:49;1;117,60;110,76;110,76;117,60;6,84
14194469;72357;835072;2018/08/18 12:49;1;52,49;50,20;50,20;52,49;2,29
14194469;72411;835072;2018/08/18 12:49;1;38,49;32,81;32,81;38,49;5,68
14194594;15443;780671;2018/08/18 12:54;1;13,99;11,83;11,83;13,99;2,16
14194594;29754;780671;2018/08/18 12:54;1;24,49;22,13;22,13;24,49;2,36
14194695;27530;835078;2018/08/18 12:59;1;24,49;21,20;21,20;24,49;3,29
14194695;29575;835078;2018/08/18 12:59;1;15,85;15,85;15,85;15,85;0,00
14194695;71414;835078;2018/08/18 12:59;1;21,69;21,69;21,69;21,69;0,00
14194695;72319;835078;2018/08/18 12:59;1;45,49;44,29;44,29;45,49;1,20
14194695;72386;835078;2018/08/18 12:59;1;9,09;9,09;9,09;9,09;0,00
14194695;72500;835078;2018/08/18 12:59;1;11,46;11,46;11,46;11,46;0,00
14194695;72533;835078;2018/08/18 12:59;1;25,89;20,23;20,23;25,89;5,66
14194695;72796;835078;2018/08/18 12:59;1;55,93;52,16;52,16;55,93;3,77
14194695;91015;835078;2018/08/18 12:59;1;15,39;15,39;15,39;15,39;0,00
14194789;29665;505312;2018/08/18 13:04;2;27,09;27,09;54,18;54,18;0,00
14194789;70915;505312;2018/08/18 13:04;1;27,99;26,72;26,72;27,99;1,27
14194789;72662;505312;2018/08/18 13:04;1;97,99;97,99;97,99;97,99;0,00
14194789;73360;505312;2018/08/18 13:04;1;10,49;9,93;9,93;10,49;0,56
14194877;15443;732917;2018/08/18 13:08;1;13,99;11,83;11,83;13,99;2,16
14194877;16296;732917;2018/08/18 13:08;1;22,70;22,70;22,70;22,70;0,00
14194877;17422;732917;2018/08/18 13:08;1;9,27;9,27;9,27;9,27;0,00
14194877;25910;732917;2018/08/18 13:08;1;13,99;11,75;11,75;13,99;2,24
14194877;72533;732917;2018/08/18 13:08;1;25,89;20,23;20,23;25,89;5,66
14194877;91364;732917;2018/08/18 13:08;1;13,99;12,50;12,50;13,99;1,49
14194877;91367;732917;2018/08/18 13:08;2;13,99;12,60;25,20;27,98;2,78
14194877;91421;732917;2018/08/18 13:08;1;13,99;12,56;12,56;13,99;1,43
14194980;16557;818680;2018/08/18 13:13;1;11,89;11,10;11,10;11,89;0,79
14194980;22642;818680;2018/08/18 13:13;1;34,99;30,71;30,71;34,99;4,28
14194980;26787;818680;2018/08/18 13:13;1;48,99;39,51;39,51;48,99;9,48
14195056;22378;827908;2018/08/18 13:17;1;19,59;19,59;19,59;19,59;0,00
14195056;24047;827908;2018/08/18 13:17;2;15,98;15,98;31,96;31,96;0,00
14195056;29721;827908;2018/08/18 13:17;1;48,99;48,99;48,99;48,99;0,00
14195056;71440;827908;2018/08/18 13:17;1;13,29;12,49;12,49;13,29;0,80
14195056;72386;827908;2018/08/18 13:17;1;9,09;9,09;9,09;9,09;0,00
14195056;72500;827908;2018/08/18 13:17;2;11,46;11,46;22,92;22,92;0,00
14195056;72559;827908;2018/08/18 13:17;1;13,29;12,45;12,45;13,29;0,84
14195056;72626;827908;2018/08/18 13:17;1;20,99;20,99;20,99;20,99;0,00
14195056;91013;827908;2018/08/18 13:17;1;15,39;15,39;15,39;15,39;0,00
14195056;91014;827908;2018/08/18 13:17;1;15,39;15,39;15,39;15,39;0,00
14195146;24062;835101;2018/08/18 13:23;1;13,99;13,99;13,99;13,99;0,00
14195146;25921;835101;2018/08/18 13:23;3;27,74;27,74;83,23;83,23;0,00
14195146;26657;835101;2018/08/18 13:23;1;76,93;75,14;75,14;76,93;1,79
14195146;29665;835101;2018/08/18 13:23;3;27,09;27,09;81,27;81,27;0,00
14195146;29793;835101;2018/08/18 13:23;2;13,33;13,33;26,67;26,67;0,00
14195146;70915;835101;2018/08/18 13:23;1;27,99;26,72;26,72;27,99;1,27
14195146;72100;835101;2018/08/18 13:23;1;48,99;48,99;48,99;48,99;0,00
14195146;91366;835101;2018/08/18 13:23;2;13,99;12,59;25,18;27,98;2,80
14195258;16489;835107;2018/08/18 13:28;1;11,89;11,32;11,32;11,89;0,57
14195258;22404;835107;2018/08/18 13:28;1;13,59;13,59;13,59;13,59;0,00
14195258;26870;835107;2018/08/18 13:28;1;10,84;10,84;10,84;10,84;0,00
14195258;27108;835107;2018/08/18 13:28;1;27,99;27,99;27,99;27,99;0,00
14195258;29692;835107;2018/08/18 13:28;1;48,99;39,49;39,49;48,99;9,50
14195258;29693;835107;2018/08/18 13:28;1;48,99;39,74;39,74;48,99;9,25
14195258;29793;835107;2018/08/18 13:28;1;13,33;13,33;13,33;13,33;0,00
14195258;29795;835107;2018/08/18 13:28;2;15,39;15,39;30,78;30,78;0,00
14195258;72209;835107;2018/08/18 13:28;1;25,19;24,54;24,54;25,19;0,65
14195258;72626;835107;2018/08/18 13:28;1;20,99;20,99;20,99;20,99;0,00
14195258;73360;835107;2018/08/18 13:28;3;10,49;9,93;29,78;31,47;1,69
14195379;15620;832950;2018/08/18 13:35;1;0,99;0,99;0,99;0,99;0,00
14195379;15633;832950;2018/08/18 13:35;1;1,99;1,99;1,99;1,99;0,00
14195379;15641;832950;2018/08/18 13:35;1;1,99;1,84;1,84;1,99;0,15
14195379;17552;832950;2018/08/18 13:35;1;1,99;1,59;1,59;1,99;0,40
14195379;18837;832950;2018/08/18 13:35;1;23,79;23,79;23,79;23,79;0,00
14195379;20810;832950;2018/08/18 13:35;1;1,99;1,70;1,70;1,99;0,29
14195379;20823;832950;2018/08/18 13:35;1;1,99;1,57;1,57;1,99;0,42
14195379;22576;832950;2018/08/18 13:35;1;0,99;0,69;0,69;0,99;0,30
14195379;24038;832950;2018/08/18 13:35;1;1,99;1,43;1,43;1,99;0,56
14195379;24198;832950;2018/08/18 13:35;1;1,99;1,99;1,99;1,99;0,00
14195379;25921;832950;2018/08/18 13:35;1;27,99;27,74;27,74;27,99;0,25
14195379;26763;832950;2018/08/18 13:35;1;1,99;1,45;1,45;1,99;0,54
14195379;28114;832950;2018/08/18 13:35;1;0,99;0,99;0,99;0,99;0,00
14195379;28235;832950;2018/08/18 13:35;1;1,99;1,99;1,99;1,99;0,00
14195379;29022;832950;2018/08/18 13:35;1;0,99;0,75;0,75;0,99;0,24
14195379;29361;832950;2018/08/18 13:35;1;1,99;1,99;1,99;1,99;0,00
14195379;29684;832950;2018/08/18 13:35;1;1,99;1,99;1,99;1,99;0,00
14195379;42606;832950;2018/08/18 13:35;1;13,29;13,17;13,17;13,29;0,12
14195379;70469;832950;2018/08/18 13:35;2;11,19;11,19;22,38;22,38;0,00
14195379;71445;832950;2018/08/18 13:35;1;14,95;14,95;14,95;14,95;0,00
14195379;72493;832950;2018/08/18 13:35;1;14,78;14,78;14,78;14,78;0,00
